id,sbp,spc,cla,sbc,ifc,dvn,sbd,ord,sbo,ifo,spf,fam,sbf,tri,gen,sp
NA,Myriapoda,NA,Chilopoda,NA,NA,NA,NA,Scolopendrida,NA,Scolopendromorpha,NA,Scolopendridae,NA,NA,Scolopendra,heros
NA,Myriapoda,NA,Chilopoda,NA,NA,NA,NA,Scolopendrida,NA,Scolopendromorpha,NA,Scolopendridae,NA,NA,Scolopendra,gigantea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Coreoidea,Coreidae,NA,NA,Scolopocerus,uhleri
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Scolytidae,Scolytoplatypodinae,NA,Scolytoplatypus,kivuensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Scolytidae,NA,NA,Scolytus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Scolytidae,NA,NA,Scolytus,rugulosus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Podopinae,NA,Scotinophora,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Sehirinae,NA,Sehirus,bicolor
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Sehirinae,NA,Sehirus,albonotatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Sehirinae,NA,Sehirus,sexmaculatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Sehirinae,NA,Sehirus,cinctus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Sehirinae,NA,Sehirus,niveimarginatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Sehirinae,NA,Sehirus,luctuosus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Sehirinae,NA,Sehirus,biguttatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Sciomyzoidea,Sciomyzidae,NA,NA,Sepedon,neili
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Sciomyzoidea,Sciomyzidae,NA,NA,Sepedon,sphegea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Syrphoidea,Syrphidae,NA,NA,Sericomyia,silentis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Centrotinae,NA,Sextus,virescens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Megaloptera,NA,NA,NA,Sialidae,NA,NA,Sialis,lutaria
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Megaloptera,NA,NA,NA,Sialidae,NA,NA,Sialis,morio
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Megaloptera,NA,NA,NA,Sialidae,NA,NA,Sialis,sordida
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Culicomorpha,Chironomoidea,Simuliidae,Simuliinae,NA,Simulium,spp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Culicomorpha,Chironomoidea,Simuliidae,Simuliinae,NA,Simulium,pinctipes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Ephemeroptera,NA,Ephemeroptera,Schistonota,NA,Baetoidea,Siphlonuridae,NA,NA,Siphlonurus,lacustris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,NA,Sisyphini,Sisyphus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,Sitophilus,granarius
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,Sitophilus,oryzae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,Sitophilus,gracilis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Stegaspidinae,NA,Smerdalea,horrescens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,NA,NA,Smiliorachis,bracaatingae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,NA,NA,Smittia,gracilis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,NA,NA,Smynthurodes,betae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Rhaphidophoridae,Rhaphidophorinae,NA,Speleiacris,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Rhaphidophoridae,Rhaphidophorinae,NA,Speleiacris,tabulae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Spercheidae,NA,NA,Spercheus,emarginatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Sphecidae,Sphecinae,NA,Sphecius,speciosus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Sphecidae,Sphecinae,NA,Sphecius,pectoralis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Harpactorinae,NA,Sphedanolestes,signatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Elateriformia,Buprestoidea,Buprestidae,NA,NA,Sphenoptera,jugoslavica
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,NA,NA,NA,Tortricidae,NA,NA,Spilonota,ocellana
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,Sporothrips,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,NA,NA,Spurgia,esulae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Passalidae,NA,Proculini,Spurius,bicornis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Membracinae,Hoplophorionini,Stalotypa,fairmairii
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Stegaspidinae,NA,Stegaspis,fronditia
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Emesinae,NA,Stenolemus,arachniphagus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,NA,NA,Stenus,spp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Scolytidae,NA,NA,Stephanoderes,hampei
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Coccinellidae,NA,NA,Stethorus,punctum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Endoiastinae,NA,Stictodepsa,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Darninae,NA,Stictopelta,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Eucharitidae,NA,NA,Stilbula,cynipiformis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,NA,NA,NA,Lymantriidae,NA,NA,Stilpnotia,salicis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Onthophagini,Stiptopodius,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Stolas,thalassina
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Carnoidea,Muscidae,NA,NA,Stomoxys,calcitrans
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Carnoidea,Muscidae,NA,NA,Stomoxys,sitiens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Oestroidea,Tachinidae,NA,NA,Sturmia,harrisinae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Oestroidea,Tachinidae,NA,NA,Sturmia,scutellata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Strepsiptera,Stylopidia,NA,Stylopoidea,Stylopidae,NA,NA,Stylops,aterrimus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Strepsiptera,Stylopidia,NA,Stylopoidea,Stylopidae,NA,NA,Stylops,analis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Strepsiptera,Stylopidia,NA,Stylopoidea,Stylopidae,NA,NA,Stylops,championae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,NA,Sulcophanaeus,batesi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,NA,Sulcophanaeus,menelas
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,NA,Sulcophanaeus,imperator
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,NA,Sulcophanaeus,carnifex
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,Suocerathrips,linguis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blattellidae,NA,NA,Supella,supellectilium
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blattellidae,NA,NA,Supella,longipalpa
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Harpactorinae,NA,Sycanus,collaris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Neuroptera,NA,NA,NA,Sympherobiidae,NA,NA,Sympherobius,amicus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Neuroptera,NA,NA,NA,Sympherobiidae,NA,NA,Sympherobius,elegans
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blattellidae,NA,NA,Symploce,hospes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Coprini,Synapsis,tmolus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Cynipoidea,Cynipidae,NA,NA,Synergus,albipes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Syrphoidea,Syrphidae,Syrphinae,NA,Syritta,pipiens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Syrphoidea,Syrphidae,Syrphinae,NA,Syrphus,ribesii
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Syrphoidea,Syrphidae,Syrphinae,NA,Syrphus,vitripennis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,NA,NA,Tabanus,macer
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,NA,NA,Tabanus,rubidus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,NA,NA,Tabanus,tenens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Rhaphidophoridae,Rhaphidophorinae,NA,Tachycines,asynomorus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tachygerris,adamsoni
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tachygerris,opacus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tachygerris,surinamensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,NA,NA,Tachyporus,hypnorum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Passalidae,NA,NA,Taeniocerus,platypus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Passalidae,NA,NA,Taeniocerus,bicanthatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Pygidicranoidea,Pygidicranidae,NA,NA,Tagalina,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Mantodea,NA,NA,NA,Tarachodidae,NA,NA,Tarachodes,afzelii
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Mantodea,NA,NA,NA,Tarachodidae,NA,NA,Tarachodes,maurus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Geotrupinae,NA,Taurocerastes,patagonicus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Scutelleridae,Scutellerinae,NA,Tectocoris,diophthalmus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Centrotinae,Leptocentrini,Telingana,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tenagogonus,albovittatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tenagogonus,ceylonensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tenagogonus,femorata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tenagogonus,nigripennis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Gerrinae,NA,Tenagogonus,fluvonium
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Tenebrionidae,NA,NA,Tenebrio,molitor
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Tenebrionidae,NA,NA,Tenebrio,obscurus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Cleroidea,Trogositidae,NA,NA,Tenebroides,mauritanicus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,NA,Tephritidae,NA,NA,Terellia,virens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Isoptera,NA,NA,NA,Termitidae,Macrotermitinae,NA,Termes,bellicosus
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Acari,NA,NA,NA,Tetranychidae,NA,NA,Tetranychus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Tettigoniidae,NA,NA,Tettigonia,viridissima
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Smiliinae,NA,Thalia,bimaculata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blaberidae,Zetoborinae,NA,Thanatophyllum,akinetum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,Thaumatothrips,froggatti
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,NA,NA,NA,Notodontidae,Thaumetopoeinae,NA,Thaumetopoea,processionea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,NA,NA,Thelia,bimaculata
NA,Hexapoda,NA,Insecta,Dicondylia,Thysanura,NA,NA,Thysanura,NA,NA,NA,Lepismatidae,NA,NA,Thermobia,domestica
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Symphyta,NA,Tenthredinoidea,Argidae,NA,NA,Thermos,olfersii
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blaberidae,Perisphaeriinae,NA,Thorax,porcellana
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,NA,NA,Thyanta,perditor
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,Tiarothrips,subramanii
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Timema,californica
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,NA,NA,Tineoidea,Tineidae,NA,NA,Tineola,bisselliella
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Vespoidea,Tiphiidae,Tiphiinae,NA,Tiphia,popilliavora
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Vespoidea,Tiphiidae,Tiphiinae,NA,Tiphia,luna
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Vespoidea,Tiphiidae,Tiphiinae,NA,Tiphia,flavolineata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Vespoidea,Tiphiidae,Tiphiinae,NA,Tiphia,femorata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Tipulomorpha,NA,Tipulidae,NA,NA,Tipula,flavolineata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Tipulomorpha,NA,Tipulidae,NA,NA,Tipula,luna
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,Glossata,NA,Noctuoidea,Noctuidae,NA,NA,Tiracola,plagiata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Anisolabidoidea,Anisolabididae,NA,NA,Titanolabis,littorea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Nicomiinae,NA,Tolania,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Oniticellini,Tragiscus,dimidiatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Trepobatinae,NA,Trepobates,becki
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Trepobatinae,NA,Trepobates,pictus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Trepobatinae,NA,Trepobates,vazquesae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Triatominae,NA,Triatoma,pallidipennis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Triatominae,NA,Triatoma,infestans
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Triatominae,NA,Triatoma,maculata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Tenebrionidae,NA,NA,Tribolium,castaneum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Centrotinae,NA,Tricentrus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Symphyta,NA,Tenthredinoidea,Tenthredinidae,NA,NA,Trichiocampus,viminalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blaberidae,Epilamprinae,NA,Trichoblatta,sericea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Phthiraptera,Mallophaga,NA,NA,Trichodectidae,NA,NA,Trichodectes,scalaris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Phthiraptera,Mallophaga,NA,NA,Trichodectidae,NA,NA,Trichodectes,canis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Trichogrammatidae,NA,NA,Trichogramma,cacoeciae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Trichogrammatidae,NA,NA,Trichogramma,embryophagum
